"","STATE","EVTYPE","Year","Month","FATALITIES","INJURIES","PROPDMG","CROPDMG"
"42284","OH","EXCESSIVE HEAT",1999,"Jun",0,0,0,0
"42285","PA","EXCESSIVE HEAT",1999,"Jun",3,1,0,0
"42286","TX","EXCESSIVE HEAT",1999,"Jun",4,0,0,0
"42287","VT","EXCESSIVE HEAT",1999,"Jun",0,0,0,0
"42288","KS","EXCESSIVE RAINFALL",1999,"Jun",0,0,0,0
"42289","CA","EXTREME COLD",1999,"Jun",0,0,0,0
"42290","CO","EXTREME COLD",1999,"Jun",0,0,0,4
"42291","OR","EXTREME COLD",1999,"Jun",0,0,0,0
"42292","AK","FLASH FLOOD",1999,"Jun",0,0,0,0
"42293","AL","FLASH FLOOD",1999,"Jun",1,1,1415,0
"42294","AR","FLASH FLOOD",1999,"Jun",0,0,860,0
"42295","CO","FLASH FLOOD",1999,"Jun",0,0,0,0
"42296","FL","FLASH FLOOD",1999,"Jun",0,0,171,0
"42297","GA","FLASH FLOOD",1999,"Jun",0,0,1.2,0
"42298","IA","FLASH FLOOD",1999,"Jun",0,0,675,85
"42299","IL","FLASH FLOOD",1999,"Jun",0,0,3,0
"42300","IN","FLASH FLOOD",1999,"Jun",0,0,0,0
"42301","KS","FLASH FLOOD",1999,"Jun",0,0,956,160
"42302","KY","FLASH FLOOD",1999,"Jun",0,0,198,0
"42303","LA","FLASH FLOOD",1999,"Jun",0,0,1155,0
"42304","MI","FLASH FLOOD",1999,"Jun",0,0,45,0
"42305","MN","FLASH FLOOD",1999,"Jun",0,0,60,0
"42306","MO","FLASH FLOOD",1999,"Jun",1,0,330,0
"42307","MS","FLASH FLOOD",1999,"Jun",0,0,27,0
"42308","MT","FLASH FLOOD",1999,"Jun",0,0,25,0
"42309","NC","FLASH FLOOD",1999,"Jun",0,0,10,0
"42310","ND","FLASH FLOOD",1999,"Jun",0,0,300,0
"42311","NE","FLASH FLOOD",1999,"Jun",0,0,360,1
"42312","NM","FLASH FLOOD",1999,"Jun",0,0,321.2,0
"42313","NY","FLASH FLOOD",1999,"Jun",0,0,5,0
"42314","OH","FLASH FLOOD",1999,"Jun",0,0,0,0
"42315","OK","FLASH FLOOD",1999,"Jun",2,0,456.5,0
"42316","PR","FLASH FLOOD",1999,"Jun",0,0,340,0
"42317","SC","FLASH FLOOD",1999,"Jun",0,0,25,0
"42318","SD","FLASH FLOOD",1999,"Jun",0,0,0,0
"42319","TN","FLASH FLOOD",1999,"Jun",0,0,0,0
"42320","TX","FLASH FLOOD",1999,"Jun",1,2,879.5,144
"42321","WI","FLASH FLOOD",1999,"Jun",0,0,130,40
"42322","AR","FLOOD",1999,"Jun",0,0,0,0
"42323","FL","FLOOD",1999,"Jun",0,0,517.5,0
"42324","GA","FLOOD",1999,"Jun",0,0,7,0
"42325","IA","FLOOD",1999,"Jun",0,0,81.8,82.7
"42326","ID","FLOOD",1999,"Jun",0,0,0,0
"42327","IL","FLOOD",1999,"Jun",0,0,0,0
"42328","IN","FLOOD",1999,"Jun",0,0,5,0
"42329","KS","FLOOD",1999,"Jun",0,0,20,10
"42330","MO","FLOOD",1999,"Jun",1,0,0,750
"42331","MT","FLOOD",1999,"Jun",0,0,0,0
"42332","NE","FLOOD",1999,"Jun",0,0,65,0
"42333","OH","FLOOD",1999,"Jun",0,0,1,0
"42334","OK","FLOOD",1999,"Jun",0,0,220,0
"42335","PA","FLOOD",1999,"Jun",0,0,0,0
"42336","PR","FLOOD",1999,"Jun",0,0,0,0
"42337","SC","FLOOD",1999,"Jun",0,0,0,0
"42338","SD","FLOOD",1999,"Jun",0,0,330,0
"42339","TN","FLOOD",1999,"Jun",0,0,0,0
"42340","TX","FLOOD",1999,"Jun",0,0,0,0
"42341","WA","FLOOD",1999,"Jun",0,0,40,0
"42342","WI","FLOOD",1999,"Jun",0,0,900,0
"42343","WY","FLOOD",1999,"Jun",0,0,0,0
"42344","CA","FOG",1999,"Jun",0,15,30,0
"42345","AL","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42346","CA","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42347","CO","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42348","FL","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42349","GA","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42350","GU","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42351","IA","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42352","IL","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42353","KY","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42354","MN","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42355","MT","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42356","SD","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42357","TN","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42358","WI","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42359","WY","FUNNEL CLOUD",1999,"Jun",0,0,0,0
"42360","AL","HAIL",1999,"Jun",0,0,59,0
"42361","AR","HAIL",1999,"Jun",0,0,0.02,0
"42362","AZ","HAIL",1999,"Jun",0,0,0,0
"42363","CO","HAIL",1999,"Jun",0,3,38,0
"42364","CT","HAIL",1999,"Jun",0,0,11,0
"42365","FL","HAIL",1999,"Jun",0,0,0.5,100
"42366","GA","HAIL",1999,"Jun",0,0,8,270
"42367","IA","HAIL",1999,"Jun",0,0,127.5,302
"42368","ID","HAIL",1999,"Jun",0,0,20,0
"42369","IL","HAIL",1999,"Jun",0,0,0,2.5
"42370","IN","HAIL",1999,"Jun",0,0,3,0
"42371","KS","HAIL",1999,"Jun",0,0,280,1050
"42372","KY","HAIL",1999,"Jun",0,0,1,0
"42373","MA","HAIL",1999,"Jun",0,0,0,0
"42374","ME","HAIL",1999,"Jun",0,0,0,0
"42375","MI","HAIL",1999,"Jun",0,0,10,0
"42376","MN","HAIL",1999,"Jun",0,0,105,30
"42377","MO","HAIL",1999,"Jun",0,0,0.01,0
"42378","MS","HAIL",1999,"Jun",0,0,0.08,0
"42379","MT","HAIL",1999,"Jun",0,0,10,0
"42380","NC","HAIL",1999,"Jun",0,0,0,0
"42381","ND","HAIL",1999,"Jun",0,0,135,0
"42382","NE","HAIL",1999,"Jun",0,25,904,3694.2
"42383","NM","HAIL",1999,"Jun",0,0,100,0
"42384","NY","HAIL",1999,"Jun",0,0,15,0
"42385","OH","HAIL",1999,"Jun",0,0,11,0
"42386","OK","HAIL",1999,"Jun",0,0,25,0
"42387","OR","HAIL",1999,"Jun",0,0,0,0
"42388","PA","HAIL",1999,"Jun",0,0,30,0
"42389","SC","HAIL",1999,"Jun",0,0,15,0
"42390","SD","HAIL",1999,"Jun",0,0,530,100
"42391","TN","HAIL",1999,"Jun",0,0,0.36,0
"42392","TX","HAIL",1999,"Jun",0,0,714.3,3964.5
"42393","VA","HAIL",1999,"Jun",0,0,0,0
"42394","WA","HAIL",1999,"Jun",0,0,5,10
"42395","WI","HAIL",1999,"Jun",0,0,566.5,40
"42396","WY","HAIL",1999,"Jun",0,0,451.2,750
"42397","AL","HEAVY RAIN",1999,"Jun",1,1,0,0
"42398","NJ","HEAVY RAIN",1999,"Jun",0,0,0,0
"42399","OK","HEAVY RAIN",1999,"Jun",0,0,0,0
"42400","OR","HEAVY RAIN",1999,"Jun",0,0,0,0
"42401","PR","HEAVY RAIN",1999,"Jun",1,0,3,0
"42402","WA","HEAVY RAIN",1999,"Jun",0,0,20,0
"42403","CO","HEAVY SNOW",1999,"Jun",0,0,0,0
"42404","NV","HEAVY SNOW",1999,"Jun",0,0,0,0
"42405","CA","HEAVY SURF",1999,"Jun",0,3,260,0
"42406","AK","HIGH WIND",1999,"Jun",0,0,0,0
"42407","AL","HIGH WIND",1999,"Jun",0,2,3,0
"42408","CO","HIGH WIND",1999,"Jun",0,0,103,0
"42409","KS","HIGH WIND",1999,"Jun",0,0,0,0
"42410","MS","HIGH WIND",1999,"Jun",0,0,10,0
"42411","MT","HIGH WIND",1999,"Jun",0,0,0,0
"42412","NM","HIGH WIND",1999,"Jun",0,0,0,0
"42413","OH","HIGH WIND",1999,"Jun",0,15,3,0
"42414","OK","HIGH WIND",1999,"Jun",0,0,50,0
"42415","UT","HIGH WIND",1999,"Jun",0,0,0,0
"42416","AL","LIGHTNING",1999,"Jun",0,0,190,0
"42417","AR","LIGHTNING",1999,"Jun",1,0,175,0
"42418","CO","LIGHTNING",1999,"Jun",0,2,0,0
"42419","CT","LIGHTNING",1999,"Jun",0,0,50,0
"42420","FL","LIGHTNING",1999,"Jun",1,12,677,0
"42421","GA","LIGHTNING",1999,"Jun",0,2,420,0
"42422","IA","LIGHTNING",1999,"Jun",0,1,134,0
"42423","IL","LIGHTNING",1999,"Jun",2,2,41,0
"42424","KS","LIGHTNING",1999,"Jun",0,1,110.5,0
"42425","KY","LIGHTNING",1999,"Jun",0,1,0,0
"42426","LA","LIGHTNING",1999,"Jun",0,0,150,0
"42427","MA","LIGHTNING",1999,"Jun",0,0,0,0
"42428","MD","LIGHTNING",1999,"Jun",0,1,55,0
"42429","ME","LIGHTNING",1999,"Jun",0,1,205,0
"42430","MI","LIGHTNING",1999,"Jun",0,1,78,0
"42431","MN","LIGHTNING",1999,"Jun",0,2,0,0
"42432","MT","LIGHTNING",1999,"Jun",2,0,0,0
"42433","NC","LIGHTNING",1999,"Jun",0,0,300,0
"42434","NE","LIGHTNING",1999,"Jun",0,0,80,0
"42435","NH","LIGHTNING",1999,"Jun",0,0,30,0
"42436","NY","LIGHTNING",1999,"Jun",0,0,75,0
"42437","OH","LIGHTNING",1999,"Jun",1,3,0,0
"42438","OK","LIGHTNING",1999,"Jun",0,0,139,0
"42439","PA","LIGHTNING",1999,"Jun",0,2,0,0
"42440","SC","LIGHTNING",1999,"Jun",0,0,5,0
"42441","SD","LIGHTNING",1999,"Jun",0,0,2,0
"42442","TN","LIGHTNING",1999,"Jun",1,1,67,0
"42443","TX","LIGHTNING",1999,"Jun",0,1,191.01,0
"42444","VT","LIGHTNING",1999,"Jun",0,1,0,0
"42445","WA","LIGHTNING",1999,"Jun",0,0,0,0
"42446","WI","LIGHTNING",1999,"Jun",0,8,216,0
"42447","KS","OTHER",1999,"Jun",0,0,0,0
"42448","AR","RECORD COOL",1999,"Jun",0,0,0,0
"42449","OK","RECORD COOL",1999,"Jun",0,0,0,0
"42450","MA","RECORD DRYNESS",1999,"Jun",0,0,0,0
"42451","CT","RECORD HEAT",1999,"Jun",0,0,0,0
"42452","MA","RECORD HEAT",1999,"Jun",0,0,0,0
"42453","RI","RECORD HEAT",1999,"Jun",0,0,0,0
"42454","OK","RECORD WARMTH",1999,"Jun",0,0,0,0
"42455","CA","RIP CURRENTS",1999,"Jun",1,1,0,0
"42456","FL","RIP CURRENTS",1999,"Jun",2,1,0,0
"42457","TX","SEVERE THUNDERSTORM",1999,"Jun",0,0,0,0
"42458","CA","SMALL HAIL",1999,"Jun",0,0,0,4.66
"42459","AR","TORNADO",1999,"Jun",0,0,15,0
"42460","CO","TORNADO",1999,"Jun",0,1,125,0
"42461","FL","TORNADO",1999,"Jun",0,0,103,0
"42462","GA","TORNADO",1999,"Jun",0,0,77,0
"42463","IA","TORNADO",1999,"Jun",0,0,27,2
"42464","IL","TORNADO",1999,"Jun",1,10,1662,0
"42465","KS","TORNADO",1999,"Jun",0,0,1012,0
"42466","MN","TORNADO",1999,"Jun",0,0,0,0
"42467","MO","TORNADO",1999,"Jun",0,0,644.5,0
"42468","MT","TORNADO",1999,"Jun",0,0,253,0
"42469","ND","TORNADO",1999,"Jun",0,0,1018,0
"42470","NE","TORNADO",1999,"Jun",0,0,1371,3
"42471","NM","TORNADO",1999,"Jun",0,0,0,0
"42472","OK","TORNADO",1999,"Jun",2,5,745.1,0
"42473","SC","TORNADO",1999,"Jun",0,0,0.5,0
"42474","SD","TORNADO",1999,"Jun",1,54,288.2,0
"42475","TX","TORNADO",1999,"Jun",0,0,122,1100
"42476","WI","TORNADO",1999,"Jun",0,0,103,0
"42477","WY","TORNADO",1999,"Jun",0,0,0,0
"42478","AL","TSTM WIND",1999,"Jun",0,0,190,0
"42479","AR","TSTM WIND",1999,"Jun",0,0,127.5,0
"42480","AZ","TSTM WIND",1999,"Jun",0,0,10,0
"42481","CA","TSTM WIND",1999,"Jun",0,0,30,0
"42482","CO","TSTM WIND",1999,"Jun",1,0,15,0
"42483","CT","TSTM WIND",1999,"Jun",0,0,3,0
"42484","FL","TSTM WIND",1999,"Jun",0,0,774.5,0
"42485","GA","TSTM WIND",1999,"Jun",0,3,554,0
"42486","IA","TSTM WIND",1999,"Jun",0,1,1441,252.5
"42487","ID","TSTM WIND",1999,"Jun",0,0,40,0
"42488","IL","TSTM WIND",1999,"Jun",0,3,749,2.5
"42489","IN","TSTM WIND",1999,"Jun",0,0,501,0
"42490","KS","TSTM WIND",1999,"Jun",0,7,1023.1,400
"42491","KY","TSTM WIND",1999,"Jun",0,0,190,0
"42492","LA","TSTM WIND",1999,"Jun",0,0,51.5,0
"42493","MA","TSTM WIND",1999,"Jun",0,0,3,0
"42494","MD","TSTM WIND",1999,"Jun",0,0,25,0
"42495","ME","TSTM WIND",1999,"Jun",0,0,0,0
"42496","MI","TSTM WIND",1999,"Jun",0,0,666,0
"42497","MN","TSTM WIND",1999,"Jun",0,0,979.5,300
"42498","MO","TSTM WIND",1999,"Jun",0,0,416,0
"42499","MS","TSTM WIND",1999,"Jun",0,0,153.5,0
"42500","MT","TSTM WIND",1999,"Jun",0,1,70,0
"42501","NC","TSTM WIND",1999,"Jun",0,0,30,0
"42502","ND","TSTM WIND",1999,"Jun",1,1,1889,0
"42503","NE","TSTM WIND",1999,"Jun",0,0,2446,5050
"42504","NH","TSTM WIND",1999,"Jun",0,0,0,0
"42505","NJ","TSTM WIND",1999,"Jun",0,0,0,0
"42506","NM","TSTM WIND",1999,"Jun",0,0,47,0
"42507","NY","TSTM WIND",1999,"Jun",0,2,173,27
"42508","OH","TSTM WIND",1999,"Jun",0,0,976,0
"42509","OK","TSTM WIND",1999,"Jun",0,1,880.01,0
"42510","OR","TSTM WIND",1999,"Jun",0,0,1,0
"42511","PA","TSTM WIND",1999,"Jun",1,2,838,0
"42512","PR","TSTM WIND",1999,"Jun",0,0,0,0
"42513","SC","TSTM WIND",1999,"Jun",0,0,55,0
"42514","SD","TSTM WIND",1999,"Jun",0,0,351,0
"42515","TN","TSTM WIND",1999,"Jun",0,0,358,0
"42516","TX","TSTM WIND",1999,"Jun",0,2,1026,509
"42517","VA","TSTM WIND",1999,"Jun",0,0,96,0
"42518","VI","TSTM WIND",1999,"Jun",0,0,0,0
"42519","WI","TSTM WIND",1999,"Jun",0,3,1408,61
"42520","WV","TSTM WIND",1999,"Jun",0,0,6,0
"42521","WY","TSTM WIND",1999,"Jun",0,0,5,0
"42522","FL","TSTM WIND (G45)",1999,"Jun",0,0,12,0
"42523","OR","TSTM WIND/HAIL",1999,"Jun",0,0,44,0
"42524","PR","TSTM WIND/HAIL",1999,"Jun",0,0,3,2
"42525","VT","TSTM WIND/HAIL",1999,"Jun",0,0,0,0
"42526","DE","UNSEASONABLY DRY",1999,"Jun",0,0,0,0
"42527","NJ","UNSEASONABLY DRY",1999,"Jun",0,0,0,0
"42528","NJ","UNSEASONABLY HOT",1999,"Jun",0,0,0,0
"42529","PA","UNSEASONABLY HOT",1999,"Jun",0,0,0,0
"42530","DC","UNSEASONABLY WARM",1999,"Jun",0,0,0,0
"42531","MD","UNSEASONABLY WARM",1999,"Jun",0,1,0,0
"42532","VA","UNSEASONABLY WARM",1999,"Jun",0,12,0,0
"42533","WV","UNSEASONABLY WARM",1999,"Jun",0,3,0,0
"42534","CO","URBAN/SML STREAM FLD",1999,"Jun",0,0,0,0
"42535","GA","URBAN/SML STREAM FLD",1999,"Jun",0,0,170,0
"42536","GU","URBAN/SML STREAM FLD",1999,"Jun",0,0,0,0
"42537","IA","URBAN/SML STREAM FLD",1999,"Jun",0,0,5,0
"42538","ID","URBAN/SML STREAM FLD",1999,"Jun",0,0,0,0
"42539","IL","URBAN/SML STREAM FLD",1999,"Jun",0,0,6,0
"42540","IN","URBAN/SML STREAM FLD",1999,"Jun",0,0,0,0
"42541","KS","URBAN/SML STREAM FLD",1999,"Jun",0,0,265,0
"42542","KY","URBAN/SML STREAM FLD",1999,"Jun",0,0,0,0
"42543","ME","URBAN/SML STREAM FLD",1999,"Jun",0,0,0,0
"42544","MN","URBAN/SML STREAM FLD",1999,"Jun",0,0,20,0
"42545","MO","URBAN/SML STREAM FLD",1999,"Jun",0,0,335,0
"42546","NC","URBAN/SML STREAM FLD",1999,"Jun",0,0,0,0
"42547","ND","URBAN/SML STREAM FLD",1999,"Jun",0,0,20,0
"42548","OK","URBAN/SML STREAM FLD",1999,"Jun",0,0,3,0
"42549","PR","URBAN/SML STREAM FLD",1999,"Jun",0,0,10,0
"42550","TN","URBAN/SML STREAM FLD",1999,"Jun",0,0,10,0
"42551","WI","URBAN/SML STREAM FLD",1999,"Jun",0,0,0,0
"42552","CA","WATERSPOUT",1999,"Jun",0,0,0,0
"42553","FL","WATERSPOUT",1999,"Jun",0,0,0,0
"42554","GU","WATERSPOUT",1999,"Jun",0,0,0,0
"42555","MS","WATERSPOUT",1999,"Jun",0,0,0,0
"42556","PR","WATERSPOUT",1999,"Jun",0,0,0,0
"42557","SC","WATERSPOUT",1999,"Jun",0,0,0,0
"42558","TX","WATERSPOUT",1999,"Jun",0,0,0,0
"42559","VI","WATERSPOUT",1999,"Jun",0,0,0,0
"42560","WI","WATERSPOUT",1999,"Jun",0,0,0,0
"42561","AK","WILD/FOREST FIRE",1999,"Jun",0,0,15,10
"42562","CA","WILD/FOREST FIRE",1999,"Jun",0,2,350,0
"42563","CO","WILD/FOREST FIRE",1999,"Jun",0,0,0,0
"42564","FL","WILD/FOREST FIRE",1999,"Jun",0,0,0,0
"42565","NJ","WILD/FOREST FIRE",1999,"Jun",0,0,0,0
"42566","UT","WILD/FOREST FIRE",1999,"Jun",0,0,0,0
"42567","CA","WINTER STORM",1999,"Jun",0,0,25,0
"42568","GA","DROUGHT",2000,"Jun",0,0,0,306.72
"42569","HI","DROUGHT",2000,"Jun",0,0,0,0
"42570","NE","DROUGHT",2000,"Jun",0,0,0,0
"42571","SC","DROUGHT",2000,"Jun",0,0,0,0
"42572","TX","DROUGHT",2000,"Jun",0,0,0,0
"42573","CA","DRY MICROBURST",2000,"Jun",0,0,25,0
"42574","CO","DRY MICROBURST",2000,"Jun",0,0,0,0
"42575","NM","DRY MICROBURST",2000,"Jun",0,0,30,0
"42576","UT","DRY MICROBURST",2000,"Jun",0,0,0,0
"42577","WY","DRY MICROBURST",2000,"Jun",0,1,0,0
"42578","AZ","DUST STORM",2000,"Jun",0,0,0,0
"42579","NM","DUST STORM",2000,"Jun",0,0,0,0
"42580","AK","EXCESSIVE HEAT",2000,"Jun",1,0,0,0
"42581","AL","EXCESSIVE HEAT",2000,"Jun",2,0,0,0
"42582","CA","EXCESSIVE HEAT",2000,"Jun",11,117,0,0
"42583","CO","EXCESSIVE HEAT",2000,"Jun",0,0,0,0
"42584","IN","EXCESSIVE HEAT",2000,"Jun",1,0,0,0
"42585","MS","EXCESSIVE HEAT",2000,"Jun",3,0,0,0
"42586","PA","EXCESSIVE HEAT",2000,"Jun",3,0,0,0
"42587","CA","EXTREME COLD",2000,"Jun",0,0,0,0
"42588","OR","EXTREME COLD",2000,"Jun",0,0,0,0
"42589","AR","FLASH FLOOD",2000,"Jun",0,0,1151.2,0
"42590","AZ","FLASH FLOOD",2000,"Jun",0,0,0,0
"42591","CA","FLASH FLOOD",2000,"Jun",0,0,18,0
"42592","CT","FLASH FLOOD",2000,"Jun",0,0,0,0
"42593","GA","FLASH FLOOD",2000,"Jun",0,0,0,0
"42594","IA","FLASH FLOOD",2000,"Jun",0,0,3465,1555
"42595","IL","FLASH FLOOD",2000,"Jun",0,0,75,0
"42596","IN","FLASH FLOOD",2000,"Jun",0,0,0,0
"42597","KS","FLASH FLOOD",2000,"Jun",0,0,0,250
"42598","KY","FLASH FLOOD",2000,"Jun",0,0,118,0
"42599","MA","FLASH FLOOD",2000,"Jun",0,0,161,0
"42600","MD","FLASH FLOOD",2000,"Jun",0,0,0,0
"42601","MI","FLASH FLOOD",2000,"Jun",0,0,125,0
"42602","MN","FLASH FLOOD",2000,"Jun",0,0,514,15
"42603","MO","FLASH FLOOD",2000,"Jun",0,0,690,0
"42604","MS","FLASH FLOOD",2000,"Jun",0,0,10,0
"42605","NC","FLASH FLOOD",2000,"Jun",0,0,0,0
"42606","ND","FLASH FLOOD",2000,"Jun",2,0,823,12
"42607","NE","FLASH FLOOD",2000,"Jun",0,0,865,5.5
"42608","NJ","FLASH FLOOD",2000,"Jun",0,0,0,0
"42609","NM","FLASH FLOOD",2000,"Jun",0,0,70,0
"42610","NV","FLASH FLOOD",2000,"Jun",0,0,0,0
"42611","NY","FLASH FLOOD",2000,"Jun",0,0,83,0
"42612","OH","FLASH FLOOD",2000,"Jun",0,0,100,0
"42613","OK","FLASH FLOOD",2000,"Jun",0,0,1637,0
"42614","PA","FLASH FLOOD",2000,"Jun",0,0,254,0
"42615","SC","FLASH FLOOD",2000,"Jun",0,0,0,0
"42616","TN","FLASH FLOOD",2000,"Jun",0,0,0,0
"42617","TX","FLASH FLOOD",2000,"Jun",1,0,2304.5,800
"42618","UT","FLASH FLOOD",2000,"Jun",0,0,50,5
"42619","VA","FLASH FLOOD",2000,"Jun",0,6,20,0
"42620","WI","FLASH FLOOD",2000,"Jun",0,4,3182.97,880.16
"42621","WV","FLASH FLOOD",2000,"Jun",0,0,6,0
"42622","AK","FLOOD",2000,"Jun",0,0,100,0
"42623","AR","FLOOD",2000,"Jun",0,0,0,0
"42624","CT","FLOOD",2000,"Jun",0,0,0,0
"42625","DE","FLOOD",2000,"Jun",0,0,0,0
"42626","IA","FLOOD",2000,"Jun",0,0,1515,2345
"42627","IL","FLOOD",2000,"Jun",0,0,10,0
"42628","IN","FLOOD",2000,"Jun",0,0,1,100
"42629","KS","FLOOD",2000,"Jun",0,0,0,0
"42630","MA","FLOOD",2000,"Jun",0,0,0,0
"42631","MI","FLOOD",2000,"Jun",0,0,60,0
"42632","MN","FLOOD",2000,"Jun",0,0,89.3,1324
"42633","MO","FLOOD",2000,"Jun",0,0,0,0
"42634","NC","FLOOD",2000,"Jun",0,0,0,0
"42635","ND","FLOOD",2000,"Jun",0,0,501,53
"42636","NE","FLOOD",2000,"Jun",0,0,0,0
"42637","NM","FLOOD",2000,"Jun",0,0,0,0
"42638","NY","FLOOD",2000,"Jun",0,0,521,0
"42639","OH","FLOOD",2000,"Jun",0,0,29,0
"42640","OK","FLOOD",2000,"Jun",0,0,0,0
"42641","PA","FLOOD",2000,"Jun",0,0,5,0
"42642","SD","FLOOD",2000,"Jun",0,0,0,0
"42643","TX","FLOOD",2000,"Jun",0,0,0,0
"42644","WA","FLOOD",2000,"Jun",0,0,0,0
"42645","WI","FLOOD",2000,"Jun",0,0,445.7,871.6
"42646","AR","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42647","AZ","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42648","CA","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42649","CO","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42650","CT","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42651","FL","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42652","GA","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42653","IA","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42654","MO","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42655","NC","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42656","ND","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42657","NE","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42658","NY","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42659","OK","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42660","PA","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42661","SC","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42662","TX","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42663","VA","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42664","WI","FUNNEL CLOUD",2000,"Jun",0,0,0,0
"42665","NC","GUSTY WIND",2000,"Jun",0,0,5,0
"42666","AL","HAIL",2000,"Jun",0,0,3,0
"42667","AZ","HAIL",2000,"Jun",0,0,0,0
"42668","CA","HAIL",2000,"Jun",0,0,0.1,0
"42669","CO","HAIL",2000,"Jun",0,0,0,0
"42670","CT","HAIL",2000,"Jun",0,0,1,0
"42671","FL","HAIL",2000,"Jun",0,0,270,0
"42672","GA","HAIL",2000,"Jun",0,0,0.3,0
"42673","IA","HAIL",2000,"Jun",0,0,102,158
"42674","IL","HAIL",2000,"Jun",0,0,0,0
"42675","IN","HAIL",2000,"Jun",0,0,0,0
"42676","KS","HAIL",2000,"Jun",0,5,1486,1507
"42677","KY","HAIL",2000,"Jun",0,0,0,0
"42678","MA","HAIL",2000,"Jun",0,0,5,0
"42679","MD","HAIL",2000,"Jun",0,0,0,0
"42680","ME","HAIL",2000,"Jun",0,0,0,0
"42681","MI","HAIL",2000,"Jun",0,0,269.1,40
"42682","MN","HAIL",2000,"Jun",0,0,57,12.5
"42683","MO","HAIL",2000,"Jun",0,0,0,0
"42684","MS","HAIL",2000,"Jun",0,0,0,0
"42685","MT","HAIL",2000,"Jun",0,0,1,0
"42686","NC","HAIL",2000,"Jun",0,0,0,1
"42687","ND","HAIL",2000,"Jun",0,0,0,0
"42688","NE","HAIL",2000,"Jun",0,0,3175.5,8719.6
"42689","NJ","HAIL",2000,"Jun",0,0,0,0
"42690","NM","HAIL",2000,"Jun",0,0,0,0
"42691","NV","HAIL",2000,"Jun",0,0,0,0
"42692","NY","HAIL",2000,"Jun",0,0,88,1
"42693","OH","HAIL",2000,"Jun",0,0,0,0
"42694","OK","HAIL",2000,"Jun",0,0,0,0
"42695","PA","HAIL",2000,"Jun",0,0,0,0
"42696","RI","HAIL",2000,"Jun",0,0,0,0
"42697","SC","HAIL",2000,"Jun",0,0,0,0
"42698","SD","HAIL",2000,"Jun",0,0,100,300
"42699","TN","HAIL",2000,"Jun",0,0,0.1,0
"42700","TX","HAIL",2000,"Jun",0,0,570,2681.6
"42701","UT","HAIL",2000,"Jun",0,0,0,1
"42702","VA","HAIL",2000,"Jun",0,0,200,0
"42703","WI","HAIL",2000,"Jun",0,0,350,117.5
"42704","WV","HAIL",2000,"Jun",0,0,0,0
"42705","WY","HAIL",2000,"Jun",0,0,500,0
"42706","AZ","HEAVY RAIN",2000,"Jun",0,0,0,0
"42707","CA","HEAVY RAIN",2000,"Jun",0,0,0,600
"42708","CT","HEAVY RAIN",2000,"Jun",0,0,0,0
"42709","DE","HEAVY RAIN",2000,"Jun",0,0,0,0
"42710","MA","HEAVY RAIN",2000,"Jun",0,0,0,0
"42711","MD","HEAVY RAIN",2000,"Jun",0,0,0,0
"42712","MO","HEAVY RAIN",2000,"Jun",0,0,0,0
"42713","NC","HEAVY RAIN",2000,"Jun",0,1,20,0
"42714","NE","HEAVY RAIN",2000,"Jun",0,0,50,102.5
"42715","NJ","HEAVY RAIN",2000,"Jun",0,0,0,0
"42716","NY","HEAVY RAIN",2000,"Jun",0,0,0,0
"42717","RI","HEAVY RAIN",2000,"Jun",0,0,0,0
"42718","SC","HEAVY RAIN",2000,"Jun",0,0,0,0
"42719","VA","HEAVY RAIN",2000,"Jun",0,0,150,0
